id,company_name,website,categorie,employees,revenue,city,region,description,emails_found,best_email,best_email_quality,phones_found,best_phone,status
3f74072fdcf7137004d6dec4d75da349,SARL ABF35,https://abf35.com,Construction,11-50,1M-5M,cesson sevigne,,"Sarl ABF35 : Maintenance, reparation et installation de toutes portes automatiques (portes de garage, portails, barrieres, portes pietonnes, ...) aupres d'une clientele de professionnels (syndics, promoteurs, industrie, tertiaire, collectivites,...) en Ille-et-Vilaine et Morbihan Notre credo : le se",,,,,,no_contact
c27f1c5d8d32b775c58683cb8793026d,Fermatic Groupe dormakaba,https://fermatic.fr,Construction,51-200,10M-25M,guitrancourt,île-de-france,"Fermatic est specialise dans la fermeture automatique depuis plus de 30 ans. Son activite principale est l'installation et le depannage de tous types de portes ainsi que le controle d'acces. Specialiste de l'installation, de la reparation et de la maintenance de vos portails automatiques, portes de ",contact@fermatic.fr;webmaster@dormakaba.com,contact@fermatic.fr,high,02 51 12 33 00;02 35 54 00 12;01 34 78 55 40;02 35 02 78 78;01 45 11 96 00,02 51 12 33 00,ok_both
803fd986a07ba389122cfb8bda0349ba,LA MAISON DES TRAVAUX PARIS 17 & 18,https://paris17.lamaisondestravaux.com,Construction,1-10,500K-1M,paris,île-de-france,"La Maison Des Travaux Paris 17 s'engage a faciliter vos projets d'amenagements et de travaux en y integrant une elegance parisienne en vogue. Nous vous offrons l'acces a des artisans de renom de la region, avec la promesse de devis fiables et le respect minutieux des echeances. En collaborant avec u",contact@lamaisondestravaux.com;patrick.boisseau@lamaisondestravaux.com,contact@lamaisondestravaux.com,low,07 83 98 26 69;01 46 61 61 61;01 83 79 13 77,07 83 98 26 69,ok_both
e78badfbb283ccb73ce0081eca62d4ed,CREATION 1538 / Métallerie Artisanale,https://creation1538.com,Construction,1-10,500K-1M,vieux-charmont,bourgogne-franche-comté,1538 : Fusion des savoirs Savoir-etre ensemble associee au Savoir-faire des equipes pour Savoir Devenir Realite et donnez vie a vos projets d'ouvrages en metallerie,bonjour@creation1538.com,bonjour@creation1538.com,high,03 81 92 46 20;06 83 24 67 71,03 81 92 46 20,ok_both
44fe8570a318addf8ead1f7fc41496ec,AMH - Atelier Menuiserie Heulinois,https://atelier-heulinois.fr,Construction,11-50,1M-5M,,,"Au service des particuliers et des professionnels, AMH vous accompagne dans vos projets de mobiliers, agencement, menuiserie interieure, cloison seche...",contact@atelier-heulinois.fr;contact@eb-pub.com,contact@atelier-heulinois.fr,high,02 40 06 72 70,02 40 06 72 70,ok_both
806986b799a1df684c786c745113cf6e,Réalisations Antoine Capela,https://realisationscapela.com,Construction,11-50,1M-5M,tournefeuille,occitanie,"Entreprise de batiment implantee a Tournefeuille depuis 1989, nous vous proposons de realiser vos projets de constructions et renovations. Nous intervenons sur toute l'agglomeration toulousaine et sur quelques departements limitrophes.",,,,05 61 06 89 67,05 61 06 89 67,ok_phone
008298bf140b9a9d9caf3e5e7ce428a6,FENÊTRE & VÉRANDA Des Alpes,https://vda-gap.fr,Construction,11-50,1M-5M,gap,,"FENETRE & VERANDA Des Alpes est specialisee dans les menuiseries exterieures, les verandas, les pergolas, les loggias, les abris-piscine et abris de terrasse, et dans l'ensemble des systemes de gestion domotique. Implantes sur les communes de Gap et Manosque, nous intervenons sur les departements de",,,,04 92 56 00 94,04 92 56 00 94,ok_phone
2fafd1e0392c85cc27b8c653a82db83e,SERVIBAT échafaudages,https://servibat.fr,Construction,11-50,1M-5M,,,"Entreprise a taille humaine, implantee en region lyonnaise en Rhone-Alpes, SERVIBAT met a votre service ses propres equipes de monteurs qualifies et formes au travail en hauteur, SARL au capital de 500 000 . Lentreprise SERVIBAT a obtenu le Certificat de Competence Professionnelle du Syndicat Franca",sarl@servibat.fr,sarl@servibat.fr,high,04 78 31 30 70,04 78 31 30 70,ok_both
70f658523b94aa771e03c1e03dc268d5,AMC Menuiserie,https://amcmenuiserie.fr,Construction,1-10,500K-1M,bressuire,,AMC Menuiserie est base a BRESSUIRE dans les Deux-Sevres,,,,05 49 81 02 24;02 99 26 69 52,05 49 81 02 24,ok_phone
ba4293ea1c94324d1f464dc38de9a1c0,Rondcarré,https://rondcarre.fr,Construction,1-10,500K-1M,,,"Nous proposons un systeme constructif atypique, etonnant, mais aussi honnete et simple, ouvert au plus grand nombre. Nos escaliers sont dimensionnes sur-mesure grace a notre solution logiciel. L'usinage est entierement realise en France. Nous expedions a l'adresse de votre choix : l'escalier, son ga",webmaster@rondcarre.fr,webmaster@rondcarre.fr,high,,,ok_email
6da353c89f5a741bf3c3e186f8569fd4,Renov'Habitat 77,https://renov-habitat.fr,Construction,11-50,1M-5M,,,"Renov'Habitat est une equipe de professionnels specialisee dans le conseil, l'accompagnement, la vente et la realisations de projets de renovation de fenetres, porte d'entree, volets, portails sur-mesure en Seine-et-Marne et en Ile-de-France. Nous trouvons des solutions adaptees pour nos clients par",contact@renov-habitat.fr,contact@renov-habitat.fr,high,01 64 87 02 19,01 64 87 02 19,ok_both
58718c46fda7dabb04cc4fc0ae91117d,ETXEKO PLANS TRAVAUX DECO,https://etxekotravaux.com,Construction,1-10,500K-1M,biarritz,,"Courtiers en travaux independants depuis 8 ans, Nadine et Jerome Bodard ont cree en avril 2017 leur entreprise de plans, courtage en travaux et decoration d'interieur. Ils sont au service des particuliers et des professionnels desireux de realiser des travaux de renovation, d'agrandissement et de co",etxekocontact@gmail.com,etxekocontact@gmail.com,medium,06 86 83 46 73;08 28 58 30 47,06 86 83 46 73,ok_both
e23459f8cd09b634402d8091051c4afa,MARTEL,https://serrurerie-martel.fr,Construction,11-50,1M-5M,rodez,occitanie,"Fondee en 1879, la serrurerie Martel intervient a Rodez et a ses environs pour faire de votre habitat un espace personnalise et securise. Notre activite autour de la serrurerie - metallerie - ferronnerie est la plus ancienne. Notre expertise nous amene aujourd'hui a travailler avec des particuliers,",,,,,,no_contact
d9ce8cd76cade21a87fbff4d059696e8,Maisons Arc en Ciel,https://aec49.fr,Construction,11-50,1M-5M,,,"Votre constructeur local depuis 1983 Maisons Arc en Ciel, cest lassurance dune maison individuelle sur mesure, unique et respectueuse de lenvironnement.  Pourquoi nous choisir ? 1 Accompagnement personnalise : > Projet adapte a vos besoins > Prix ferme des la signature > Conseils dexperts a chaque e",contact@aec49.fr,contact@aec49.fr,high,02 41 60 11 12,02 41 60 11 12,ok_both
6d171f5aa9914962e5220bdea4de70a2,Proxi Alu,https://proxialu.fr,Construction,1-10,500K-1M,binas,,"Implantee a Binas, commune limitrophe du Loir-et-Cher, du Loiret et de lEure-Et-Loir, Proxi Alu est une entreprise artisanale specialisee dans les fermetures de votre habitat telles que les verandas, pergolas, menuiseries, portails etc.",proxi-alu@wanadoo.fr;contact@misesurorbite.fr,proxi-alu@wanadoo.fr,medium,02 54 82 56 20;02 54 46 39 35;02 18 81 01 33,02 54 82 56 20,ok_both
2de560c9be92caf48634b310d482e361,Perin Urvoy Préfa,https://urvoyprefa.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,bégard,bretagne,"Lentreprise Perin Urvoy Prefa, situee a Begard dans le departement des Cotes dArmor. Specialise dans la fabrication de vos produits beton pour lassainissement, le funeraire, les travaux publics, les clotures, les produits denvironnement, la prefabrication lourde et les longrines isolees.",,,,02 96 45 21 17;02 96 45 29 91,02 96 45 21 17,ok_phone
39ae93e3f1997915129cc641d7473e6d,SARL ARRIBOT AROM,https://arribot.fr,Construction,11-50,1M-5M,brax,,Fabrication de menuiserie aluminium - made in 47 Fabrication de metallerie et serrurerie - made in 47 Fermeture de Batiment Stores interieurs et exterieurs,contact@arribot.fr,contact@arribot.fr,high,05 53 96 87 80,05 53 96 87 80,ok_both
b66598ad6d8a403796d421a17d7684d9,illiCO travaux Clermont-Ferrand,https://illico-travaux.com/agence,Construction,1-10,500K-1M,clermont-ferrand,auvergne-rhône-alpes,"Pierrine Bayrand et Cedric De Oliveira, franchises independants des agences locales illiCO travaux Clermont-Ferrand et Riom vous accompagnent dans tous vos projets de travaux de renovation, dextension et damenagement interieur ou exterieur.",communication@illico-travaux.com,communication@illico-travaux.com,high,06 66 63 24 75;05 49 96 36 63;06 08 33 25 39;06 07 75 63 83;06 25 90 13 51,06 66 63 24 75,ok_both
273d8d1eec49e1b79073da62dc2db9da,OUVRARD Menuiserie,https://menuiserie-ouvrard.com,Construction,11-50,1M-5M,,,"Artisan de plus de 30 ans dexperience, les equipes d'Ouvrard menuiserie sont specialistes en menuiseries et fermetures (Fenetres, portes dentree, portes de garage, abris de terrasse...) pour le neuf et la renovation de votre habitat. Une large gamme de produit pour valoriser lensemble de votre habit",contact@menuiserie-ouvrard.com,contact@menuiserie-ouvrard.com,high,02 41 42 05 97,02 41 42 05 97,ok_both
2fe61d0f1cbe0ec21514fce64d532b4c,GRILLAGES BROSSARD,https://grillages-brossard.fr,Wood Product Manufacturing,1-10,500K-1M,messimy,auvergne-rhône-alpes,"Grillages Brossard, votre fabricant de grillages et clotures depuis plus de 130 ans sur le Grand Lyon et la region Rhone Alpes ! Integree au groupe SBFM en 2020, notre equipe vous accompagne dans vos projets d'amenagements exterieurs avec savoir-faire et passion.",,,,04 78 45 15 32;04 78 45 60 65,04 78 45 15 32,ok_phone
da0773f6a91efb2d7954c8cae9b9a656,BOSMY - NORMACLO,https://normaclo.com,Construction,51-200,10M-25M,andé,,"BOSMY est le fabricant de clotures et de portails en acier de la marque normaclo diffusee nationalement aupres de professionnels poseurs. Nous travaillons avec les industries, les professionnels du batiment et du paysage, les collectivites, les bailleurs sociaux et les particuliers...Nous avons deve",,,,,,no_contact
44f91fc6a0885ff0c0d61d8a505a33ea,PRO-FERMETURES,https://pro-fermetures.fr,Construction,51-200,10M-25M,auray,bretagne,"Pro-Fermetures, expert dans la renovation de menuiseries et specialiste de la maison connectee dans le Morbihan.",,,,,,no_contact
